id,longitude,latitude,walk_subway(m),walk_bus(m),car_airport(m)
1205103,-73.97319,40.6934,952,41.0,14488.0
1209921,-73.92733,40.68392,794,190.0,20812.0
1210916,-73.97032928466797,40.751712799072266,875,123.0,13876.0
1213745,-73.97884,40.78779,335,170.0,14940.0
1215122,-73.95374,40.82348,235,115.0,12653.0
1215627,-73.78894,40.59262,67,17072.0,16318.0
1220548,-73.82596,40.69543,772,119.0,9495.0
1453998,-73.97624,40.68609,195,188.0,16697.0
1098863,-73.90366,40.69093,887,203.0,17472.0
1100421,-73.99097,40.68768,236,132.0,16586.0
1101035,-73.98371,40.68821,130,204.0,16792.0
1101224,-73.9371,40.68686,1162,156.0,13994.0
1102942,-73.97759,40.74274,660,58.0,13089.0
1108309,-73.94211,40.58447,1196,189.0,22674.0
1457505,-73.92696,40.67096,796,226.0,20235.0
1461965,-73.94521,40.6748,849,127.0,22472.0
1465446,-73.9462,40.80454,453,57.0,10618.0
1221962,-73.99395,40.74191,188,103.0,14764.0
1245479,-73.94256,40.70762,228,94.0,11514.0
1255828,-73.97922,40.78255,231,85.0,16917.0
1256670,-73.95164,40.77674,163,180.0,12914.0
1258651,-73.94932,40.80658,471,78.0,10835.0
1474752,-73.95669,40.71273,606,159.0,11436.0
1475084,-73.989,40.71665,240,12.0,14997.0
1117706,-73.96006,40.71481,512,91.0,11652.0
1118031,-73.9961929321289,40.721778869628906,102,111.0,15182.0
1123737,-73.94408,40.83349,97,112.0,13724.0
1126492,-73.97376,40.68754,238,76.0,15457.0
1127770,-73.9490627,40.716431,376,153.0,10670.0
1130680,-73.91186,40.68584,480,41.0,18740.0
1131804,-73.94317,40.80911,336,110.0,10573.0
1478946,-73.99585,40.75022,351,135.0,14581.0
1479283,-73.996483,40.749454,432,136.0,14714.0
1480002,-73.99162,40.7202,223,185.0,14754.0
1263964,-73.95326,40.81349,359,82.0,11321.0
1268154,-73.90248,40.72547,2266,404.0,8051.0
1278784,-73.90544,40.81341,245,159.0,10564.0
1279234,-73.95409,40.67071,399,112.0,22701.0
1486099,-73.94239,40.72278,1072,202.0,9731.0
1491991,-73.97908,40.67641,429,132.0,17790.0
1506985,-73.94407,40.80242,639,114.0,10339.0
1137093,-73.9490627,40.716431,376,153.0,10670.0
1137270,-73.97495,40.78943,172,57.0,14554.0
1696381,-73.93857,40.79959,385,7.0,10092.0
1702533,-73.97916,40.68228,193,115.0,17220.0
1702781,-73.92979,40.76527,632,1504.0,5951.0
1707850,-73.94957,40.65897,309,118.0,23048.0
1511303,-73.95144,40.66074,288,85.0,23495.0
1281257,-74.00805,40.70779,146,294.0,17097.0
1284776,-73.99208,40.67876,325,343.0,18097.0
1291020,-73.98938,40.66786,345,159.0,18781.0
1294973,-73.97562,40.79541,330,113.0,15518.0
1530386,-74.0021,40.7399,50,8.0,15829.0
1712660,-73.95325,40.70801,174,68.0,11855.0
1717058,-73.99741,40.72169,75,104.0,15209.0
1717226,-73.93711,40.67921,421,286.0,21231.0
1722101,-73.98897,40.77267,830,40.0,15160.0
1724731,-74.00728,40.74411,795,91.0,16167.0
1533652,-73.97302295062573,40.78192689947972,251,232.0,14607.0
1534212,-73.958626,40.583683,1031,258.0,24042.0
1549413,-73.94967,40.80327,149,129.0,10958.0
1555491,-73.94964,40.77614,327,80.0,12734.0
1304459,-73.95011,40.70931,418,195.0,11919.0
1305346,-73.999,40.72247,216,97.0,15794.0
1307095,-73.98254,40.73117,96,37.0,16013.0
1307228,-73.92235977266616,40.7071882320667,80,223.0,10377.0
1307723,-73.96551,40.80352,128,70.0,12725.0
1313711,-73.94925,40.65715,134,139.0,23055.0
1325432,-73.89804,40.74267,540,1432.0,5770.0
1731245,-73.92388,40.67245,894,268.0,19925.0
1731365,-73.967,40.79057,282,132.0,13764.0
1734724,-73.95567,40.7193,351,70.0,11146.0
1735804,-73.93146,40.69117,467,131.0,13142.0
1739847,-73.87568,40.81975,1255,294.0,13610.0
1581579,-73.9158,40.77757,602,1016.0,5565.0
1591811,-73.94376,40.70866,460,46.0,12214.0
1604488,-73.96337,40.71955,730,117.0,12369.0
1604489,-73.99171,40.74652,160,212.0,14606.0
1606312,-73.95458,40.72053,495,59.0,11050.0
1617443,-73.94355,40.81609,379,94.0,11437.0
1331960,-73.95498,40.69892,526,156.0,13881.0
1332473,-73.73825,40.72308,4629,214.0,15500.0
1336223,-73.9964828491211,40.749454498291016,432,136.0,14714.0
1336230,-73.99618530273438,40.7491455078125,378,82.0,14676.0
1342443,-73.92387607437092,40.74222831036079,223,289.0,8965.0
1349187,-73.94893,40.67601,638,140.0,22152.0
1349658,-73.95844,40.81203,523,141.0,11843.0
1617488,-73.95742,40.69155,486,96.0,13771.0
1742654,-73.98437,40.76731,323,92.0,14462.0
1744709,-73.92254,40.67915,172,179.0,19647.0
1745358,-73.99049,40.76347,480,92.0,15349.0
1750248,-73.9457,40.80251,494,143.0,11230.0
1750679,-73.94939,40.66949,128,140.0,22417.0
1753671,-73.94437,40.79685,309,194.0,10756.0
1754876,-73.92319429713152,40.68250379892109,556,62.0,20481.0
1755844,-73.93601,40.67205,656,170.0,21070.0
1621235,-73.95273,40.69496,392,21.0,14047.0
1623431,-73.97009,40.74967,622,98.0,13267.0
1628156,-73.90233613126439,40.64212527573693,751,68.0,15985.0
1634856,-73.9589,40.71789,244,142.0,11623.0
1640995,-73.95532,40.76842,330,62.0,14420.0
1645181,-73.93063,40.68212,405,183.0,21201.0
1766846,-73.98476,40.73031,414,156.0,14694.0
1776732,-73.9688,40.78907,488,170.0,13726.0
1780748,-73.97218,40.74749,735,127.0,13112.0
1354973,-73.91747,40.68423,334,44.0,19512.0
1355654,-73.98336,40.72824,510,179.0,15812.0
1357021,-73.967,40.75744,252,51.0,13512.0
1359130,-73.93412,40.85812,135,183.0,16786.0
1361017,-73.98278,40.67163,680,135.0,17540.0
1918693,-73.96093,40.68578,459,183.0,14893.0
1645667,-73.95144176364386,40.68557330547818,714,161.0,15231.0
1649957,-73.95635,40.81157,431,186.0,11240.0
1652236,-73.95262,40.68768,530,160.0,15047.0
1654929,-73.95469,40.64085,636,71.0,25632.0
1655550,-73.98762,40.76584,551,121.0,14873.0
1656585,-73.99904,40.72745,540,80.0,16126.0
1656621,-73.93901,40.69191,932,168.0,13011.0
1793091,-73.97792,40.77652,160,157.0,15174.0
1793104,-73.94583,40.82361,388,299.0,12209.0
1797025,-73.95175,40.67164,309,78.0,22611.0
1798500,-73.82576,40.86247,1783,293.0,17283.0
1668328,-73.94416,40.70752,364,182.0,12332.0
1921859,-73.922684,40.76963,388,560.0,4801.0
1925224,-73.95362,40.71629,371,380.0,11324.0
1932110,-73.99119,40.72241,214,152.0,14998.0
1934804,-73.96778,40.69318,578,59.0,13883.0
1669149,-73.98854,40.76412,333,60.0,15077.0
1670517,-73.98532,40.73571,405,30.0,14309.0
1672977,-73.98762,40.76584,551,121.0,14873.0
1673040,-73.98762,40.76584,551,121.0,14873.0
1688914,-73.94638,40.81835,157,88.0,11361.0
1809547,-73.94669,40.80336,389,161.0,10582.0
1826701,-73.95484,40.82357,271,68.0,12688.0
1831227,-73.93907,40.8117,555,140.0,11134.0
2051352,-73.98051,40.6442,275,190.0,28765.0
1935302,-73.97059,40.69188,688,150.0,14318.0
1936633,-73.78811,40.85343,4478,264.0,20364.0
1941435,-73.92444,40.67632,585,240.0,19923.0
1941439,-73.94748,40.7971,410,43.0,10953.0
1944155,-73.97386,40.688,219,128.0,15509.0
1945115,-73.95725,40.80469,287,11.0,11835.0
2053940,-73.97144,40.69665,1217,89.0,13886.0
1835367,-73.99637,40.74957,430,134.0,14712.0
1846580,-73.97866,40.66415,393,296.0,17752.0
1855846,-73.9525,40.82595,282,79.0,13199.0
1856027,-73.98493,40.72479,617,83.0,15428.0
1948494,-73.94979,40.63763,407,143.0,25200.0
1952271,-73.96975,40.7982,221,78.0,13641.0
1958765,-73.94455,40.71608,192,59.0,10514.0
2065538,-73.95702,40.67682,443,137.0,15540.0
2069359,-73.92772,40.67836,380,200.0,20341.0
1870228,-73.93021,40.75253,142,1439.0,7372.0
1876811,-73.98654,40.73671,464,231.0,14415.0
1881846,-73.96553,40.75527,459,65.0,13303.0
1885714,-73.9135,40.70363,606,313.0,11147.0
1961760,-73.99482,40.68324,477,122.0,17299.0
1971540,-73.98688,40.76972,547,120.0,14742.0
1974700,-73.94199,40.81383,154,81.0,11141.0
1976123,-73.98902,40.72693,507,54.0,15843.0
1979076,-73.94031,40.72553,1061,140.0,9758.0
2080861,-73.93685,40.68936,1107,161.0,13288.0
2083749,-73.96568,40.79864,302,142.0,13617.0
1979127,-73.98579,40.72625,591,154.0,15438.0
1981590,-73.91336,40.69832,152,28.0,11358.0
1984378,-73.9289,40.70411,548,107.0,11264.0
1984486,-73.94114,40.6731,465,178.0,22048.0
1893225,-73.97159,40.68206,430,209.0,15811.0
1897447,-73.98586,40.68369,717,281.0,16944.0
1901154,-73.94208,40.82643,438,183.0,13528.0
1903198,-73.92455,40.73622,955,135.0,7697.0
1911641,-73.96987,40.75852,188,157.0,13388.0
2165933,-73.98377,40.76196,26,145.0,14642.0
2171821,-73.9112,40.70042,93,47.0,11064.0
2089226,-73.96118,40.64909,383,146.0,18888.0
2092827,-73.94827,40.71181,387,165.0,11617.0
2093064,-73.996368,40.749565,429,133.0,14712.0
1988823,-73.94465,40.81282,473,85.0,11158.0
2000576,-73.94512,40.67126,449,47.0,22050.0
2015168,-73.95618,40.68644,599,166.0,14413.0
2015800,-74.00148,40.65442,227,83.0,20567.0
2017397,-73.95514,40.66658,534,189.0,23060.0
2093304,-73.97148,40.69304,878,80.0,14224.0
2183423,-73.94152,40.81313,142,78.0,11079.0
2194038,-73.97134,40.68541,291,93.0,15328.0
2098030,-73.93753,40.68062,392,100.0,21232.0
2100887,-73.99775,40.72084,177,37.0,15305.0
2019927,-73.92891,40.86275,467,136.0,16324.0
2028291,-73.92836,40.75859,237,1527.0,5798.0
2108178,-73.94198,40.7269,1014,127.0,9992.0
2111422,-73.93667,40.84956,379,51.0,16176.0
2112142,-73.94632,40.68342,713,187.0,15732.0
2214710,-73.94067,40.7254,1065,156.0,9769.0
2115773,-73.98622,40.66553,881,278.0,18145.0
2028677,-73.94104,40.81465,49,75.0,10852.0
2032156,-73.99849,40.69027,921,256.0,24992.0
2041041,-73.95684,40.76771,184,95.0,13388.0
2119582,-74.00205,40.70766,574,162.0,16937.0
2127713,-73.94239,40.81182,305,80.0,10916.0
2134697,-73.98762,40.76584,551,121.0,14873.0
2044889,-73.95931,40.71414,456,97.0,11572.0
2334411,-73.94334,40.80921,318,92.0,10555.0
2338082,-73.96598,40.80109,472,134.0,12869.0
2339096,-73.98929,40.71525,227,61.0,15143.0
2137796,-73.93128,40.68562,821,256.0,20901.0
2254817,-73.9599,40.77077,343,83.0,13792.0
2255549,-73.99748,40.7428,223,92.0,15714.0
2145599,-73.99135,40.76316,607,188.0,15864.0
2151479,-73.94285640949306,40.686103216413954,869,156.0,14265.0
2349737,-73.86641,40.73191,292,142.0,7773.0
2373238,-73.99161,40.75937,382,60.0,15667.0
2385779,-73.93647,40.68825,1235,89.0,13869.0
2151558,-73.95678,40.73229,298,112.0,11088.0
2153153,-73.94119,40.70778,111,146.0,11798.0
2154075,-73.94664,40.68854,828,165.0,14083.0
2155610,-73.9234,40.67645,498,166.0,19837.0
2261367,-74.01072,40.57601,2694,682.0,36206.0
2267177,-74.00416495299471,40.65234789006254,424,168.0,33233.0
2607583,-73.95539,40.77096,435,174.0,13619.0
2607741,-73.95714,40.77073,254,34.0,13608.0
2392051,-73.98216,40.71787,520,315.0,15643.0
2400614,-73.9404,40.71949,724,51.0,9970.0
2404708,-73.96155,40.72172,732,178.0,12227.0
2415563,-73.95618,40.66873,398,69.0,22870.0
2619549,-73.95624,40.77322,375,74.0,14215.0
2619802,-73.9571,40.77131,365,143.0,14094.0
2620068,-73.95735,40.7707,239,18.0,13622.0
2281147,-73.97997,40.76267,207,168.0,14440.0
2284670,-73.9312633,40.6281657,1679,131.0,22521.0
2626457,-73.96793,40.79861,127,94.0,14162.0
2629613,-74.00066,40.7376,59,50.0,15683.0
2432622,-73.95426,40.72358,437,461.0,11851.0
2435198,-73.8596,40.82414,1255,18.0,14205.0
2440357,-73.91354711001249,40.77698293542843,476,906.0,5096.0
2446430,-73.98636,40.66267,827,159.0,18678.0
2451647,-73.97776633626654,40.72393308317277,1157,109.0,15546.0
2454507,-74.00499,40.70867,181,149.0,16661.0
2635078,-73.97707,40.68914,326,100.0,16709.0
2636532,-73.95625,40.77093,364,168.0,13558.0
2291893,-73.95509,40.66471,588,229.0,23251.0
2296024,-73.91597,40.88489,2166,132.0,19283.0
2298731,-73.99728,40.75639,541,55.0,14566.0
2303152,-73.98385,40.66562,443,112.0,18194.0
2637533,-73.91756,40.77703,660,974.0,5179.0
2645558,-73.98557,40.73386,260,192.0,14443.0
2461439,-73.98944,40.72074,364,148.0,14706.0
2465699,-73.95259,40.79929,104,122.0,11572.0
2467377,-73.77856,40.78736,6334,279.0,12472.0
2468186,-73.96324,40.79729,238,259.0,12874.0
2473861,-73.94582,40.80861,150,160.0,10399.0
2484057,-73.95593,40.70675,303,217.0,13410.0
2485774,-73.94356,40.71298,227,84.0,11811.0
2657331,-73.96738,40.68229,333,42.0,15310.0
2314392,-73.9827,40.77975,194,210.0,15573.0
2314553,-73.94015,40.72735,1166,180.0,9884.0
2838331,-73.95109,40.7254,138,85.0,10930.0
2847652,-73.9451,40.838,549,108.0,14503.0
2847932,-73.94839,40.78432,329,220.0,12232.0
2659732,-73.94853,40.72702,466,281.0,10529.0
2669352,-73.97077,40.79699,393,87.0,13965.0
2508374,-73.76824,40.67111,5697,419.0,5898.0
2510394,-73.95728,40.74269,377,1207.0,10635.0
2856770,-73.94708,40.78491,105,68.0,11719.0
2863408,-73.95626,40.77089,301,106.0,13851.0
2865117,-73.98358,40.66934,569,216.0,18711.0
2870840,-73.94117,40.85026,608,392.0,16030.0
2677779,-73.87435,40.75123,435,929.0,3119.0
2678075,-73.94233,40.68348,555,208.0,21491.0
2683387,-73.97992,40.7646,80,157.0,14190.0
2684223,-73.91444,40.68134,487,71.0,18966.0
2686412,-73.96253,40.68319,358,188.0,15206.0
2538248,-73.94111,40.81504,136,162.0,11110.0
2700296,-73.95073,40.80903,360,200.0,10975.0
2872353,-73.95598,40.77262,413,37.0,14267.0
2888088,-73.96223,40.64543,311,461.0,19459.0
2889377,-73.82007,40.75605,1158,300.0,7181.0
2700596,-73.95119,40.80709,559,129.0,10954.0
2723019,-73.95525,40.65721,547,183.0,23883.0
2563997,-73.96384,40.68502,350,268.0,14650.0
2569808,-73.95897,40.71051,370,70.0,11738.0
2574386,-74.00691,40.74284,564,144.0,16221.0
2922197,-73.95285744073179,40.72977236673586,274,87.0,10470.0
2923381,-73.92284,40.8689,365,267.0,17419.0
2936054,-74.0184,40.70944,584,208.0,18853.0
2939670,-73.86454,40.69439,602,368.0,15668.0
2940007,-73.98474,40.71675,358,238.0,14935.0
2748094,-73.98919,40.73317,203,229.0,14847.0
2942129,-73.86265,40.69412,393,269.0,15052.0
2947668,-73.88657366585277,40.75001449283755,479,487.0,3650.0
2968070,-73.98824,40.75864,200,150.0,14660.0
2578731,-73.81319,40.58474,487,15218.0,18493.0
2586556,-73.909882,40.684025,162,170.0,18552.0
2754179,-73.95555,40.77176,453,149.0,13589.0
2976105,-73.95751,40.67288,310,90.0,15897.0
2979097,-73.95741,40.7709,284,64.0,13637.0
2979714,-73.95261,40.80241,332,109.0,11425.0
2781747,-74.0014,40.68145,617,362.0,19966.0
2784311,-73.98155,40.72043,782,36.0,14739.0
3123479,-73.91705,40.7712,135,69.0,4175.0
3145484,-73.95396,40.68535,598,21.0,14911.0
3153464,-73.9661,40.67283,209,309.0,16528.0
3156969,-73.81736,40.58493,389,15065.0,18407.0
2786015,-73.94596,40.81911,226,128.0,11533.0
2793834,-73.96779,40.79071,415,142.0,13900.0
2794584,-73.93879,40.67991,186,88.0,21027.0
2987465,-73.95548,40.77141,478,173.0,13565.0
2995000,-73.94266,40.68413,646,164.0,16050.0
2995209,-73.95739,40.77141,391,170.0,14067.0
2999527,-74.01622,40.70512,232,47.0,20550.0
3010664,-73.96497,40.67579,690,203.0,15920.0
3012871,-73.95765,40.71672,176,64.0,11459.0
2794762,-73.9385,40.68234,483,155.0,21599.0
3161739,-73.95155,40.69378,290,95.0,14322.0
3187925,-73.97452,40.69284,765,171.0,14479.0
2806791,-73.94103,40.83308,319,80.0,13677.0
2817967,-73.95579,40.77302,419,31.0,14259.0
2830518,-73.91987,40.76114,700,1345.0,5660.0
3043467,-73.99699,40.69279,608,324.0,17943.0
3052426,-73.95788,40.65194,662,222.0,24906.0
3191678,-73.89993,40.89711,1114,321.0,21196.0
3198365,-73.95636749267578,40.80147552490234,285,123.0,12054.0
3200522,-73.92336,40.67497,613,161.0,19945.0
3207986,-73.9911,40.6847,214,159.0,17292.0
3068145,-73.95683,40.77073,261,66.0,13882.0
3068852,-73.95672,40.77081,275,79.0,13881.0
3081771,-73.91413,40.67449,585,96.0,19063.0
3083197,-73.97964,40.7261,799,140.0,15523.0
3359510,-73.94128,40.72623,954,67.0,9746.0
3360707,-73.95267,40.81965,367,155.0,12511.0
3364802,-73.91,40.69832,259,89.0,18016.0
3091425,-73.97937,40.72366,1129,50.0,15140.0
3103596,-73.94774,40.82147,705,320.0,12186.0
3111416,-73.98352808786075,40.71776261937139,384,356.0,14774.0
3112284,-73.83327,40.76381,622,246.0,5561.0
3369100,-73.97561,40.67954,201,154.0,16384.0
3225975,-73.9912931691438,40.68321508745345,435,143.0,17447.0
3379914,-73.90545,40.69962,520,130.0,17630.0
3238517,-73.94419,40.68049,295,39.0,21486.0
3247291,-73.94335,40.81355,322,126.0,10879.0
3258196,-73.95871,40.71813,184,211.0,12300.0
3400739,-73.93333435058594,40.67104721069336,326,61.0,20865.0
3543839,-73.90823,40.8507,479,208.0,15827.0
3553768,-74.00108,40.73478,232,74.0,17394.0
3554230,-73.96035240659246,40.65512993963559,182,77.0,18235.0
3556577,-73.9393,40.83498,172,124.0,13806.0
3410516,-73.94992,40.71157,238,175.0,11480.0
3415102,-73.96503,40.71207,840,142.0,12656.0
3271893,-73.98259,40.6772,44,219.0,17566.0
3272201,-74.0087,40.73469,673,175.0,17721.0
3279671,-73.99782,40.75124,555,247.0,14790.0
3563271,-73.96041,40.68185,318,86.0,15346.0
3585452,-73.94124,40.80872,511,84.0,10736.0
3431922,-73.9275076852551,40.86078931660964,248,388.0,16087.0
3445138,-73.97762,40.67389,794,232.0,18267.0
3447238,-73.95895,40.67366,421,141.0,16009.0
3605388,-73.92589,40.66748,535,91.0,20301.0
3605524,-73.97836,40.74156,808,65.0,13236.0
3283409,-73.92381,40.68752,375,4.0,19983.0
3297016,-73.95664,40.67044,141,129.0,22819.0
3301484,-73.97048,40.80207,445,75.0,13994.0
3309982,-73.94807,40.67926,295,191.0,15949.0
3450210,-73.95732,40.80504,275,55.0,11821.0
3458525,-73.94369,40.81507,292,43.0,11135.0
3465604,-73.973,40.68569,92,20.0,15451.0
3465651,-74.16442,40.54153,518,270.0,25385.0
3469171,-74.01529,40.67623,2077,98.0,37829.0
3311834,-73.93568,40.688,1153,67.0,13774.0
3312276,-73.92491,40.81611,542,230.0,10981.0
3323189,-73.99256,40.71641,325,59.0,15281.0
3339273,-73.99723,40.75007,573,224.0,14803.0
3339399,-74.00751,40.73292,419,48.0,17281.0
3616173,-73.99252,40.68274,384,162.0,17497.0
3625870,-74.00612960565475,40.65022689222399,467,108.0,33565.0
3626426,-73.95753,40.7713,327,106.0,13668.0
3485449,-73.90771,40.85229,182,187.0,15888.0
3489242,-73.89939231948472,40.73544209924837,1475,792.0,6712.0
3490317,-73.93047807281734,40.68301667665517,583,235.0,20824.0
3499016,-73.90604,40.77797,752,1296.0,4140.0
3627326,-73.92691,40.81876,69,76.0,10958.0
3636601,-73.99665,40.74844,343,93.0,15258.0
3636967,-73.93983,40.72672,1147,93.0,9811.0
3642325,-73.93593,40.58482,1837,98.0,22487.0
3344237,-73.96471,40.7609,356,144.0,13247.0
3352608,-73.94803,40.60883,942,210.0,23085.0
3511778,-73.99265,40.73223,300,211.0,16719.0
3512428,-73.95044223332316,40.82828561241561,261,125.0,13109.0
3513052,-73.92608,40.70477,408,168.0,11139.0
3645284,-73.96041,40.76085,775,140.0,12993.0
3652230,-73.81489,40.58861,173,14852.0,18930.0
3659544,-73.9937774,40.7650252,807,161.0,15676.0
3662795,-73.95726,40.62596,329,57.0,27040.0
3738815,-73.98262,40.75076,434,19.0,13453.0
3741728,-73.93893,40.68694,1032,30.0,13506.0
3743048,-74.07789,40.64489,521,147.0,26386.0
3749140,-73.85058,40.68391,638,562.0,10849.0
3518682,-73.92924,40.86168,487,148.0,16344.0
3519172,-73.97007,40.69039,510,133.0,14489.0
3522244,-73.96071,40.68251,372,137.0,15122.0
3527764,-73.89794,40.73784,1143,1125.0,5686.0
3529500,-73.94271,40.68403,645,173.0,16044.0
3663984,-73.95711,40.77288,249,103.0,13559.0
3670659,-73.96014,40.68362,435,155.0,15092.0
3677436,-73.96224,40.63387,386,259.0,20807.0
3678796,-73.95051,40.6837,440,30.0,15358.0
3530122,-73.94238,40.81856,702,69.0,11315.0
3530517,-74.00276,40.71922,110,85.0,15862.0
3752069,-73.92043,40.70661,300,358.0,10486.0
3758296,-73.95627,40.80765,454,155.0,11639.0
3760029,-73.916,40.75481,353,1490.0,6153.0
3760824,-73.92877,40.70125,660,128.0,11584.0
3765095,-73.96247,40.65364,229,96.0,18825.0
3678829,-73.97779,40.67029,663,89.0,17331.0
3685704,-73.94281389999999,40.6888294,1126,172.0,13574.0
3542523,-73.96475,40.71416,971,122.0,12258.0
3767156,-73.91003,40.68217,217,130.0,18584.0
3769052,-73.91062,40.84826,124,113.0,15380.0
3779230,-73.93736,40.68806,1484,348.0,13947.0
3780113,-73.94712,40.8096,313,144.0,10549.0
3922417,-73.99708,40.74857,405,227.0,15234.0
3923128,-73.95685,40.77116,304,83.0,13552.0
3689140,-74.00364,40.73404,161,153.0,17483.0
3939535,-73.8181,40.70909,383,80.0,9817.0
3783021,-73.97346,40.79199,253,46.0,14205.0
3785438,-73.97681,40.68987,420,13.0,15150.0
3791244,-74.00728,40.73294,398,100.0,17260.0
3791325,-73.96576,40.69375,783,93.0,13664.0
3793161,-73.90828,40.75482,416,2018.0,4746.0
3803622,-74.005,40.7132,103,113.0,16381.0
3710685,-73.9157,40.74402,336,260.0,6860.0
3713233,-73.92389,40.66875,597,105.0,20035.0
3715638,-73.94867,40.7946,637,6.0,11568.0
4070025,-73.98326765831362,40.7033202951545,480,271.0,15528.0
4074248,-73.94654,40.71442,220,140.0,11397.0
3945636,-73.92833,40.77,686,1130.0,5305.0
3817666,-73.98694,40.76469,401,203.0,15079.0
3835681,-73.91922,40.77432,644,535.0,4725.0
