id,walk_subway(m),walk_bus(m),car_airport(m)
985522671568178417,216,178.0,18507.0
987909203001078451,152,206.0,20580.0
987993224753303867,57,30.0,11286.0
988345754563311046,240,,11279.0
988399943121784926,424,156.0,14966.0
988421679105576353,110,,15756.0
988427745443522408,303,214.0,17134.0
988430419589767756,485,119.0,14925.0
988441125143566860,119,87.0,13659.0
985552887552298229,115,123.0,18608.0
985628208911468189,529,1196.0,4726.0
985630795755726806,425,1085.0,4458.0
985662110222623555,258,799.0,5016.0
985669478516380608,449,,15713.0
985688634102569248,676,22.0,14413.0
985784657564256643,1339,311.0,29347.0
985788471270013441,112,155.0,14804.0
988530577928351800,380,,10617.0
990592779149941085,273,,12785.0
990612003882729490,245,,11610.0
990686048687376526,897,,9947.0
990686461634169656,273,149.0,12147.0
990703873253686034,550,167.0,12665.0
990723330952862828,626,113.0,21006.0
990723645034323101,794,,21127.0
990743032897097952,886,134.0,15929.0
990746491630045838,270,306.0,12654.0
988565130972118914,376,,15458.0
988588059461179985,843,336.0,15563.0
988593784744831395,2004,672.0,23701.0
988598692790659887,908,304.0,16465.0
988627190607740969,518,,18991.0
988687066020965190,540,250.0,18879.0
985788761158310211,191,,14882.0
985918833272545229,279,,14813.0
986037545160311597,271,7.0,15345.0
986076857672094234,133,174.0,17077.0
986263425862656510,489,,14946.0
986267218100121538,3575,629.0,22155.0
986289413069791144,417,,16051.0
988726158732291458,105,,18026.0
990798417345656604,306,228.0,13729.0
991236862659991689,507,,21819.0
991257665855152119,1027,,22521.0
991297220927356270,199,,13388.0
991301559931083002,401,140.0,12555.0
991327800721394622,687,119.0,22300.0
991329695425304733,302,,13274.0
991331083909142924,592,,21744.0
991609130902323876,523,301.0,13929.0
988749669169080603,159,601.0,6571.0
989012589841358531,461,167.0,12743.0
989037008922411531,449,,18047.0
989038927149794222,603,104.0,21727.0
986317428628645989,402,120.0,10895.0
986356192177709501,5094,219.0,8248.0
986771708420366603,582,145.0,15416.0
986777423260444075,197,112.0,12510.0
986778683331694713,617,,15261.0
994767238822016447,392,145.0,23820.0
994790963393975466,248,79.0,17423.0
991623222460717625,512,365.0,21376.0
991650900538829555,512,253.0,10531.0
991835854516739801,1005,300.0,19769.0
991935440389894408,3150,149.0,8816.0
991981287604308290,3068,249.0,8828.0
991991358246446446,261,,25233.0
991996408319576802,2947,105.0,8711.0
991997896317744699,506,965.0,5217.0
989067965054662105,647,,13522.0
989078677343719958,331,178.0,11867.0
989080014313685695,351,61.0,13775.0
994791500371567444,216,,15947.0
994791843427497764,216,,15947.0
994794812600733748,1015,,15485.0
994795054239159286,313,,13711.0
989145105968736289,154,,13506.0
989188722816855766,128,157.0,18049.0
989225979064990280,284,,17894.0
989238448217747057,465,,18591.0
989273077282515810,513,251.0,18986.0
992001643293387249,2904,35.0,8618.0
992018520500411232,156,,12627.0
992033931066536338,300,,12385.0
992230363412129175,170,315.0,10759.0
992285225039563541,521,,13565.0
992288056003104934,1466,,7120.0
992585887716684545,203,,10731.0
992758163619203613,236,17.0,13362.0
989328318542771011,270,,18403.0
994795378830070956,313,,13711.0
994795699457716646,313,86.0,13711.0
994796226657433970,313,86.0,13711.0
994854380472617594,1438,209.0,13284.0
994873849149042851,171,67.0,13986.0
994893884507627446,211,91.0,16029.0
989334284225183279,222,37.0,10501.0
989390687371386754,425,135.0,18296.0
989413512272421322,226,130.0,20679.0
989455238513058578,1095,114.0,15185.0
989716756428423660,173,,14248.0
989774262575745021,228,169.0,11346.0
989810820624097194,761,368.0,6209.0
989819090451455318,1713,118.0,7617.0
989912074263222430,1076,148.0,15816.0
992814196429281613,311,,14730.0
992917500054796096,344,171.0,10865.0
992970965790772607,334,88.0,14287.0
992974980287590415,147,55.0,13438.0
992986905033951226,31,92.0,14247.0
992989780812562339,1275,,14188.0
993345539227815562,349,113.0,14666.0
993376816759109537,385,,15711.0
989939161066242708,209,,10751.0
995017065620198504,527,,13210.0
995017187155167022,608,1388.0,5516.0
995023832490126330,809,1614.0,5495.0
995095494292465041,348,118.0,14861.0
995132747994090209,1669,189.0,22214.0
995134334362357919,351,,14611.0
995136216928862979,848,321.0,20750.0
990034714176173488,640,63.0,15532.0
990109588121547826,433,250.0,12000.0
990134031876195574,594,66.0,12018.0
990321527568171660,894,231.0,15157.0
990321876462067634,176,59.0,15769.0
990420260648778710,296,97.0,15017.0
990518462652857065,3110,,8862.0
995516149051503639,209,100.0,18769.0
995541786379684806,262,186.0,15276.0
995683781967427706,412,,20182.0
995686208234684657,319,,19785.0
995731222790857879,496,,24841.0
990528204399198792,286,279.0,10404.0
993465561394161427,1400,384.0,24185.0
993530015229616900,261,,10607.0
993531470666901837,261,,10607.0
993534425755321958,261,168.0,10607.0
993535856412256026,261,168.0,10607.0
993537989352329160,261,168.0,10607.0
990544420615365923,233,,13702.0
1000023148920376325,604,,14883.0
1000041661179181846,274,79.0,13888.0
1000103124244467969,169,76.0,10516.0
1000114407765528259,422,,24716.0
1000126313762418098,117,72.0,14741.0
993539392518088768,261,,10607.0
993540230282587422,261,168.0,10607.0
993554226277677368,1582,,12429.0
993563148062414056,472,,21586.0
993587808279005316,233,,17154.0
993602358246276944,309,96.0,11545.0
993647929569558279,506,,21538.0
993701958252290515,801,830.0,9811.0
995750644114020164,779,225.0,21033.0
995884756639416846,432,77.0,20915.0
995941212621416043,560,,16024.0
996348915145118561,455,181.0,15631.0
996349061926855284,96,,13929.0
996349291341530695,1690,65.0,8170.0
1000637485791641900,171,,20525.0
1000637914058448005,197,167.0,13445.0
1000691832643780415,515,176.0,11311.0
1000697739867775924,1144,,21434.0
993726764319807393,295,169.0,10654.0
993740332378198800,912,705.0,15673.0
993753874316344578,635,290.0,15702.0
993759176942173865,156,159.0,13556.0
993794008162433901,443,,10636.0
994149040515763700,157,,16025.0
994196156227828711,520,168.0,10917.0
1000734250823805720,99,,14678.0
1001166370551563656,989,46.0,21405.0
996361712072301966,179,134.0,14251.0
996659251355170013,238,84.0,29913.0
996688489279727538,117,,14353.0
997093934680613043,1651,384.0,7722.0
997175010827752885,184,49.0,10053.0
997293739861552181,555,,18609.0
997432199888717593,413,107.0,26586.0
997434971292281828,556,,24192.0
997705730507242413,189,129.0,14029.0
997802618442437334,6080,9.0,5866.0
1001196188496667612,322,149.0,13494.0
1001196522969253055,322,149.0,13494.0
1001343758334590824,768,147.0,22211.0
1001393648020126510,1374,842.0,15069.0
1001408288071274711,218,92.0,16877.0
1001442118570469957,810,277.0,17372.0
994196359630313253,228,82.0,20795.0
994256092414108326,591,,32327.0
994256775060885378,750,183.0,11855.0
994275293119376239,601,,32329.0
994345635201993836,907,,13910.0
994482767079610455,4409,,10528.0
994487707069650877,501,336.0,24399.0
994748134628684461,314,172.0,16752.0
1004609802932390957,266,,15422.0
1001495090409402195,827,130.0,14249.0
1001499819525418664,827,130.0,14249.0
997836174809372933,449,,15085.0
997837698254182166,307,,29206.0
997912097450161394,199,190.0,30224.0
997986353932503170,166,65.0,15066.0
998131337513068593,1320,,13763.0
998413730860234189,255,100.0,14400.0
998643579317856973,315,2.0,17147.0
998760962620102444,194,1738.0,5287.0
1001504295699017046,827,,14249.0
1001505543049134353,827,130.0,14249.0
1001507167604490878,827,,14249.0
1001533760739742081,746,,21115.0
1001535719995297015,467,298.0,15854.0
1004797911209762220,322,149.0,13494.0
1004933046061134895,594,177.0,18641.0
1004956180920728506,694,56.0,13358.0
1004960466960763499,345,,14388.0
1004966777244088455,345,63.0,14388.0
1004979528339732090,345,,14388.0
1004983321950071187,345,63.0,14388.0
1001598392441206590,662,,20392.0
1001730138556048837,2793,,7300.0
1001737519563399181,671,11.0,13733.0
1002020087000567531,948,110.0,13128.0
1004986421761369903,345,,14388.0
1004990672744515674,228,,11346.0
1004993904718985186,228,169.0,11346.0
1004994819197830219,228,,11346.0
1004995995724745222,228,169.0,11346.0
1004996944604302262,228,169.0,11346.0
1005110189764921353,79,,11201.0
998789259734857465,573,,5046.0
999271132363384608,341,150.0,12353.0
999369329537073695,683,363.0,26772.0
999476398117566543,703,538.0,3410.0
999504545056832839,573,,20939.0
999627702195973740,486,119.0,26670.0
999668586599938835,494,87.0,11372.0
999770779083944221,171,229.0,20525.0
1002265134898404856,1090,148.0,13207.0
1002286461745328872,1113,,7465.0
1002338091891147677,748,306.0,20306.0
999771308036502312,171,,20525.0
999771804203262022,171,,20525.0
999772274871964117,171,229.0,20525.0
999772794962783206,171,229.0,20525.0
999773287760551066,171,229.0,20525.0
1002349284786586987,2064,463.0,7962.0
1002372308719939596,599,167.0,16333.0
1005170940682176047,3344,230.0,11021.0
1005207590507549831,120,547.0,4807.0
1005227946414893645,151,,7968.0
1005366083246511307,144,117.0,23636.0
1005370783122110219,437,122.0,23406.0
1005455401581521842,226,130.0,20679.0
1005472293004395476,827,,13859.0
1005670166131650190,322,149.0,13494.0
1002374434926532095,540,,22346.0
999773762903306032,171,229.0,20525.0
999774263993715808,171,229.0,20525.0
999774727861426844,171,229.0,20525.0
999775215264479826,171,,20525.0
999820797694613492,185,,13972.0
999838216919170534,80,233.0,16502.0
1002379682073037803,285,7.0,15030.0
1002762231875704553,107,114.0,10997.0
1005673684502420287,322,149.0,13494.0
1005674051567310833,322,149.0,13494.0
1005680400003560176,827,130.0,14249.0
1005699715476632962,513,148.0,13558.0
1005718268391592996,207,89.0,13673.0
1005727678268135675,827,,14249.0
1002808727964654800,555,104.0,18556.0
1002823881758639223,584,27.0,29545.0
1002825899474348002,699,164.0,22271.0
1002938301240121368,64,,21647.0
999867862236982436,749,210.0,16422.0
999964466102080007,232,124.0,14378.0
1008073352246997879,547,,12943.0
1008246140374586613,829,258.0,7810.0
1008287143958164384,670,185.0,12130.0
1008301599260572123,3158,124.0,7919.0
1008315491855065333,2991,,7505.0
1003007059776362718,2250,260.0,8686.0
1005760022125022077,232,,11718.0
1005814235498714382,827,130.0,14249.0
1005815475598371052,827,,14249.0
1005816756950762505,827,,14249.0
1005945620349053784,177,199.0,16623.0
1005964782939475271,419,,13522.0
1003185235835253133,1600,,15515.0
1003352849001222179,819,,18693.0
1003388069721002744,336,73.0,15062.0
1003437049851150279,316,57.0,12806.0
1006003305651856876,1335,,9567.0
1006068540323632978,3035,217.0,7743.0
1006408020334839385,198,75.0,14679.0
1006408371449823451,198,,14679.0
1006408710425030358,862,294.0,14801.0
1003438862092649925,354,294.0,6882.0
1008681402440530338,271,,13006.0
1008684865225089784,182,83.0,18300.0
1008695241970793764,313,,12343.0
1008761034690239341,366,962.0,5162.0
1008769514216653898,91,91.0,11836.0
1008779929527637195,409,19.0,14130.0
1008781781839490021,241,32.0,12654.0
1008782792044941009,410,113.0,10917.0
1008785772699560452,410,113.0,10917.0
1008787472768541467,410,114.0,10917.0
1003456391781394928,179,139.0,13574.0
1003603678526992890,448,,13117.0
1003605108747472715,139,299.0,11012.0
1003605509170725526,139,,11012.0
1003623057347580030,666,131.0,15212.0
1003627906971158899,200,,14153.0
1003628149571622270,200,,14153.0
1006414069902175519,876,,13277.0
1006416060412152707,207,,13673.0
1006418799851249472,207,89.0,13673.0
1006454732303784817,786,89.0,13230.0
1006478539412614897,195,,14578.0
1006487297634998418,282,191.0,18969.0
1006493394300852627,138,130.0,13837.0
1006526346791543478,311,806.0,5008.0
1003665546182490793,291,71.0,13644.0
1008926567820593504,2132,,23323.0
1008950698579129113,502,,7362.0
1009191381161092468,335,,13678.0
1009234762958456511,351,214.0,14478.0
1009355300157306237,218,92.0,16877.0
1009533381680399446,715,,16058.0
1003675031539830453,493,170.0,13178.0
1003700405706338295,61,,5017.0
1003733132314788523,474,,14444.0
1003840084389394300,363,,12631.0
1003874427745708958,133,,12509.0
1004095772865729525,322,149.0,13494.0
1006527301056313841,543,,11086.0
1006529639621355376,771,176.0,16392.0
1006579966989927059,690,148.0,24824.0
1006590912316196166,366,184.0,11526.0
1006681477271989960,504,149.0,15351.0
1006786464665372746,3099,283.0,7619.0
1007195302734513815,459,94.0,13200.0
1007199440000321831,133,71.0,10855.0
1004249761260526414,719,,15912.0
1004250291069589609,719,93.0,15912.0
1009542110611743262,402,90.0,14931.0
1009556551598403395,1207,,16346.0
1009579280107555192,376,55.0,13847.0
1009592864410933065,128,,13850.0
1009597601673297416,419,14.0,13700.0
1009621175691841712,1145,,15377.0
1009699512413915648,581,173.0,9897.0
1009711786804562856,174,131.0,24414.0
1004275203463075946,2429,121.0,21175.0
1004293603040155452,424,183.0,17929.0
1004328796940846724,300,,13556.0
1007225310288466255,459,,13200.0
1007225552327203248,459,94.0,13200.0
1007225844823503320,459,94.0,13200.0
1007250126684081182,2668,769.0,16211.0
1007300419126472895,466,231.0,12493.0
1007305742992789862,1932,,17617.0
1007421778971968598,2505,177.0,8180.0
1007442859572150357,3594,228.0,11279.0
1007480104408240518,248,,11370.0
1007601556813394060,70,110.0,12890.0
1009920147263075999,267,34.0,16714.0
1010083125968738233,543,121.0,13222.0
1010092233694522877,410,,10917.0
1010122514884550235,320,,18407.0
1010164115494214214,365,,24833.0
1004411350487116351,342,,15264.0
1004416200240866150,178,89.0,13000.0
1004419004578789418,249,22.0,20268.0
1004428776661057322,711,,30548.0
1004442886221909241,916,709.0,15678.0
1004466409355496588,2550,275.0,1962.0
1004507987284505214,21,58.0,12368.0
1004606831833534678,513,,15260.0
1010177895772776001,612,,22068.0
1010194712660417968,410,,10917.0
1010199392593288245,410,113.0,10917.0
1010200773712690524,410,113.0,10917.0
1010201807138185749,410,,10917.0
1010215062154388163,525,231.0,21024.0
1010216381122564701,741,,16997.0
1010230391687402450,338,,13048.0
1010237549953170592,626,10.0,15486.0
1010279287170639082,243,,14989.0
1014451242059786811,747,71.0,25824.0
1007614130158371923,432,308.0,11646.0
1007617181975356195,412,166.0,13467.0
1007620700354927842,119,,11302.0
1007668452792896638,417,293.0,11631.0
1008044309422309241,195,341.0,18870.0
1010816621788352605,607,297.0,18703.0
1014464341709100420,380,52.0,10462.0
1014531478548592340,82,80.0,10642.0
1014607070981548282,862,,15920.0
1010398417049773773,607,39.0,14791.0
1010414543621222149,162,,18145.0
1010503905929192028,309,,15457.0
1010631999598223279,185,98.0,14083.0
1010673362514237824,170,155.0,14251.0
1010695942882458445,398,,14992.0
1010697569745388391,496,126.0,13675.0
1010697696354497127,763,26.0,13287.0
1014657144205221078,662,,15690.0
1014657466592684290,546,,12802.0
1010826458206155334,350,60.0,13304.0
1010874063701112844,249,96.0,19534.0
1010886192679452402,681,572.0,4764.0
1010913037774463492,350,,13304.0
1010914162758178420,350,60.0,13304.0
1010915036478193431,350,60.0,13304.0
1010915995314769921,350,,13304.0
1010934071108557198,399,927.0,5104.0
1010941533813299292,607,,18703.0
1010946872609750814,607,297.0,18703.0
1014729191484829933,666,72.0,11296.0
1014762144431371619,325,198.0,16880.0
1014966591212919668,176,,30362.0
1010698130171630204,678,150.0,13090.0
1010699358940032431,856,842.0,17203.0
1010700368314723605,356,113.0,14481.0
1010701184173961463,531,,12370.0
1010701324261461472,58,,12847.0
1010701383139974348,711,70.0,15163.0
1010701479753255931,443,241.0,15789.0
1010701819520561456,515,57.0,12386.0
1010701992956234230,454,107.0,15536.0
1010702360730358328,723,,14835.0
1015027813525407338,594,72.0,13338.0
1010947700541318826,607,297.0,18703.0
1010948660179857782,607,297.0,18703.0
1011136401237659787,989,53.0,14734.0
1011159735983596022,600,563.0,10863.0
1011205237072667883,676,,5656.0
1011355228798158366,542,140.0,10454.0
1015028181966283124,624,,13422.0
1015141909908447145,183,,15813.0
1015168578871804091,476,200.0,15706.0
1010702711495351492,543,131.0,14978.0
1010702906303832508,1046,74.0,14990.0
1010703174091044653,1083,111.0,15041.0
1010703402000304858,453,,13925.0
1010703830702570625,372,166.0,14963.0
1010704786990165424,1053,75.0,14996.0
1010706207238028243,518,,15584.0
1010710743342845410,375,206.0,15016.0
1010720661942382329,503,202.0,29716.0
1010722076697864938,477,1605.0,5812.0
1015178551586504919,260,169.0,12786.0
1015203525260165853,285,,13539.0
1011380639640712555,503,115.0,11298.0
1011465266199320007,26,62.0,14724.0
1011479433844246230,171,,20525.0
1011479899961695926,171,,20525.0
1011480142170843901,171,,20525.0
